,train-auc-mean,train-auc-std,test-auc-mean,test-auc-std,min_child_weight,colsample_bytree,max_depth,subsample,eta,gamma,reg_alpha,reg_lambda,n_estimators,callback
0,0.9992217999999999,3.522158429145273e-05,0.9977658000000001,0.00011015334765681371,1.0,1.0,6,1.0,0.3,0.0,0.0,1.0,131,0
1,0.9991011999999999,1.9518196637997713e-05,0.99792,0.00010109005885843995,26.5344729945696,0.9131339929773469,9,0.9516030806611218,0.19654025332512126,12.479399225955067,2.991720193952575,14.043965403731033,326,0
2,0.9989332,1.4797297050460668e-05,0.9979102000000001,0.00010167870966925625,5.723081238465827,0.8932437338334553,5,0.9923617425183378,0.20287489898995664,9.048932411308142,8.892146954077475,2.9695245164057638,566,0
3,0.9967964,2.1786234185836072e-05,0.9962540000000001,9.995198847445018e-05,15.894977655826452,0.1291250975250169,12,0.9185987022126012,0.2576753770859016,4.022580935673252,5.783015865898744,5.985653060506591,496,0
4,0.9977242000000001,2.8722116913616524e-05,0.9974618,0.00011210245313998616,15.763208325433695,0.5739848471861102,2,0.9717461111446621,0.05242211894034415,5.562588184228952,4.724262879417147,18.089746651774167,3000,0
5,0.9987277999999999,2.423551113552549e-05,0.9977653999999999,9.58553076255841e-05,25.510381366276487,0.7330531146754677,11,0.6449889610833277,0.42314897690615527,18.5598928803108,7.914518726460603,3.420003166130805,93,0
6,0.9979840000000001,2.0039960079805088e-05,0.9976079999999999,0.00011217129757651687,1.2184296303991529,0.8202590308559818,2,0.5614631256093265,0.35649567151965983,19.879030944171983,9.431485377513905,19.385672613088488,944,0
7,0.9979914000000001,2.6257189491652288e-05,0.9976148,0.00011389187855157289,29.584294452166745,0.9443306012784128,2,0.8102399914741811,0.06786182405170199,19.977674436011533,1.7364905450927515,0.8968809864985983,3000,0
8,0.9984618000000001,2.232845717915248e-05,0.9978241999999999,0.00011143141388315333,1.0178862902396528,0.8445818869239221,3,0.8286574677972122,0.059191816822890375,19.762595460019043,1.7677612172139145,18.944144653571243,2855,0
9,0.9988542,1.9893717601289474e-05,0.9978636,9.281293013370414e-05,29.74524545987656,0.5892134430511415,13,0.6658597296713492,0.27360454230275766,19.162119371812757,3.3746289401451603,19.79581047457584,171,0
10,0.9996268,1.7057549648174502e-05,0.9976588,9.777402518051066e-05,1.0637310146367125,0.24468553264569728,13,0.848644906183162,0.19026586816652974,19.845606660326915,0.31927892377340394,19.84416570256147,244,0
11,0.9977864000000001,2.129413064672822e-05,0.9974263999999999,0.00011167381071677166,29.59891563967118,0.2022942491353849,2,0.6357624820269177,0.2922763303896776,0.20786176076456941,1.0887525772467432,19.818656482774895,1138,0
12,0.99997,1.0954451150418324e-06,0.997941,9.991396298816922e-05,1.0331405371355746,0.7760761852551328,13,0.9259039000763147,0.061332192899850424,19.13556931740619,1.3434334211783683,0.16211705104567598,342,0
13,0.9994354000000001,6.858571279801053e-06,0.9973618,0.00010007077495452505,1.4562463652040254,0.3945301452146289,12,0.5571046886521946,0.2896931791678547,19.99232206340509,0.5637294158099604,0.0964980215147282,39,2
14,0.9982792,3.801789052536773e-05,0.9976506,9.593873044812138e-05,29.821899531439666,0.7984624734009111,4,0.5134892955307988,0.444084782911855,19.10142525994657,9.598972551316278,0.1625787047142624,247,0
15,0.9979654,2.4409834083819617e-05,0.9975760000000001,0.00011750744657256083,2.325745717450069,0.250864466351688,2,0.8654609423898878,0.19939259005676185,19.939686629924694,8.459994034896287,19.98706470472692,2218,0
