,train-auc-mean,train-auc-std,test-auc-mean,test-auc-std,min_child_weight,colsample_bytree,max_depth,subsample,eta,gamma,reg_alpha,reg_lambda,n_estimators,callback
0,0.9997836,9.350935782043634e-06,0.99916,4.281121348430758e-05,1.0,1.0,6,1.0,0.3,0.0,0.0,1.0,87,0
1,0.9996676000000001,3.979949748428228e-06,0.999207,5.008392955828069e-05,26.5344729945696,0.9131339929773469,9,0.9516030806611218,0.19654025332512126,12.479399225955067,2.991720193952575,14.043965403731033,213,0
2,0.9996769999999999,5.05964425626569e-06,0.9992028000000002,4.935747157219126e-05,5.723081238465827,0.8932437338334553,5,0.9923617425183378,0.20287489898995664,9.048932411308142,8.892146954077475,2.9695245164057638,442,0
3,0.9987619999999999,1.4422205101882698e-05,0.9985191999999999,6.9932538921466e-05,15.894977655826452,0.1291250975250169,12,0.9185987022126012,0.2576753770859016,4.022580935673252,5.783015865898744,5.985653060506591,351,0
4,0.9991504000000001,1.4813507349695252e-05,0.9990104000000001,6.218874496238159e-05,15.763208325433695,0.5739848471861102,2,0.9717461111446621,0.05242211894034415,5.562588184228952,4.724262879417147,18.089746651774167,3000,0
5,0.9995976000000001,3.720215047546004e-06,0.9991696000000001,3.79294081156292e-05,25.510381366276487,0.7330531146754677,11,0.6449889610833277,0.42314897690615527,18.5598928803108,7.914518726460603,3.420003166130805,108,0
6,0.9992560000000001,1.2457929201935756e-05,0.9990652000000001,5.2373275627937935e-05,1.2184296303991529,0.8202590308559818,2,0.5614631256093265,0.35649567151965983,19.879030944171983,9.431485377513905,19.385672613088488,883,0
7,0.9992094,1.1842297074459875e-05,0.9990410000000001,6.0056639932635436e-05,29.584294452166745,0.9443306012784128,2,0.8102399914741811,0.06786182405170199,19.977674436011533,1.7364905450927515,0.8968809864985983,2202,0
8,0.9968391999999999,4.585368033212867e-05,0.9967520000000001,0.00016731766194874134,1.6606943664864058,0.16771589805050902,10,0.8918012081164793,0.00544976175886247,19.866321554481754,0.35365122295978324,19.94136450979708,47,0
9,0.9994674,8.822698000049657e-06,0.9991566000000001,4.8359487176782276e-05,29.96637759742498,0.340583398580759,6,0.6227857524686388,0.2050155987703977,0.5145240821831276,9.125634729998506,0.25066892771828053,379,0
10,0.9992538,1.3600000000024051e-05,0.9990575999999999,4.3628431097152974e-05,28.69720860272403,0.9376281546789839,3,0.5360980461621896,0.4579236120672694,0.7451233792565559,9.416905594405858,0.08397802140381438,182,0
11,0.99956,6.8410525505708355e-06,0.9991536,2.4038302768679776e-05,29.856144892042632,0.8217908777753714,10,0.5639955796538465,0.4956691841040207,0.2506851901450857,9.967756423585216,0.6064321462258748,123,0
12,0.9995423999999999,1.0071742649609505e-05,0.9991488000000001,6.969763267140918e-05,29.606992042628043,0.47712842041006986,6,0.745196157284818,0.4803589290497713,0.32912886883578407,9.498403138679848,0.7262943107400366,169,0
13,0.9993136,1.628004913997612e-05,0.999056,6.292217415187373e-05,29.40751410665779,0.5542326519795786,2,0.895008000237079,0.46451329242931977,0.2461450135564669,1.1197607862872039,0.3253545658788193,651,0
14,0.9991977999999999,9.826494797230256e-06,0.999038,5.7365494855354655e-05,29.021115658986027,0.9262432701154065,2,0.706607111906878,0.2300334730936081,1.4483190015993652,9.66298484356696,1.204995009877916,806,0
15,0.9995636000000001,1.1534296684215203e-05,0.999123,6.0378804227941624e-05,29.86597471973266,0.25781491979375315,9,0.8198645101769129,0.48212161300034634,0.001765096523653753,8.954966329075539,0.9206657052287337,164,0
