,train-auc-mean,train-auc-std,test-auc-mean,test-auc-std
0,0.9485688,0.0002751358936961807,0.9484961999999999,0.0006004459675940627
1,0.9843426,0.00026635810481378115,0.9842448000000001,0.00017571158186072548
2,0.9878652000000001,0.0001818157308925679,0.9877697999999999,0.0002781685819786452
3,0.9907308,0.00015124205764269116,0.990592,0.0002157099904965122
4,0.9917640000000001,0.0001365650028374676,0.991686,0.000259801462659465
5,0.9926178,0.00011213277843697995,0.992551,0.0003002432347280941
6,0.9932732,8.206192783501863e-05,0.9932036,0.0002920894383574922
7,0.9939727999999999,7.083332549018426e-05,0.9938928,0.0003103993556694104
8,0.9942166,0.00013081987616564824,0.9941424,0.00022731880696500004
9,0.9946526,0.00011711293694547047,0.994591,0.0002403114645621361
10,0.9947828,0.00012378271284798804,0.9946946000000001,0.00021174191838181048
11,0.9950416000000001,0.00010713841514600277,0.9949771999999999,0.00019546805365582945
12,0.9951294,0.00011609065423192135,0.9950614,0.00020839443370688208
13,0.9953011999999999,0.00011181305827137863,0.9952344,0.0002093949378566789
14,0.9954694000000002,9.117587400185241e-05,0.9954015999999999,0.00019628204197021944
15,0.9957032,8.974051481912166e-05,0.9956320000000002,0.00017827282462561512
16,0.9958680000000001,6.596059429689869e-05,0.995791,0.000187655002597874
17,0.9960124,6.76892901425293e-05,0.9959252000000001,0.00017245567546473453
18,0.996111,7.373465942149016e-05,0.9960296,0.00016146405172669766
19,0.9962095999999999,6.7006268363501e-05,0.9961274,0.00017948660117123318
20,0.9962742,6.499661529650012e-05,0.9961930000000001,0.0001860139779694232
21,0.9963236,6.286048043085743e-05,0.9962432,0.00018066587945707123
22,0.9963770000000001,5.991327065017924e-05,0.9962926,0.00017930376460075938
23,0.9964384,7.370915818268994e-05,0.9963432000000001,0.00016767516214395196
24,0.9964908000000001,6.648127555938463e-05,0.9963937999999999,0.00017478489637268486
25,0.996526,6.717737714438538e-05,0.9964261999999999,0.0001650628971029131
26,0.9965518,7.004398618010183e-05,0.996452,0.000170452339379659
27,0.9966037999999999,6.643312426795706e-05,0.9965075999999999,0.00017392941096892772
28,0.9966252000000001,6.605270622769775e-05,0.9965288000000001,0.00017653373615264298
29,0.9966606,6.345265951872277e-05,0.9965578,0.00017812512456137432
30,0.9966816,5.744423382722965e-05,0.9965806,0.00018611566296257266
31,0.9967266,6.1033105770554136e-05,0.9966302,0.00017667189929356034
32,0.9967698,4.305066782294192e-05,0.996669,0.00018499513507115053
33,0.9967914,3.6794564816016135e-05,0.9966858000000001,0.0001939581398137144
34,0.9968197999999999,3.967064405826484e-05,0.9967124,0.00018526370394657995
35,0.9968422,3.9721027177047045e-05,0.9967314,0.00018606944939995965
36,0.9968586,3.713004174517725e-05,0.9967476,0.00018528097581778396
37,0.9968718000000001,3.9407613477592745e-05,0.9967604,0.00018383100935368425
38,0.996889,4.01895508807859e-05,0.9967780000000002,0.00018315676345686911
39,0.996901,3.7714718612253015e-05,0.9967898,0.00018335364735940732
40,0.9969304000000001,3.377928359215762e-05,0.996814,0.00018585370590868804
41,0.9969454000000001,3.294601645117679e-05,0.9968258000000001,0.00018508095526014514
42,0.9969562,3.161265569354838e-05,0.9968350000000001,0.00018353419299958553
43,0.9969653999999999,3.452882853500979e-05,0.9968408,0.00018053631213692223
44,0.9969885999999999,3.5251099273647156e-05,0.9968646,0.00017718532670624285
45,0.9969932,3.4999428566786336e-05,0.9968706,0.00017286133170840405
46,0.997012,3.400588184415789e-05,0.9968917999999999,0.00017505359179404803
47,0.9970155999999999,3.356545843572885e-05,0.9968936000000002,0.0001772710918339421
48,0.997066,3.2031234756095814e-05,0.9969424,0.00016983121032367263
49,0.9970739999999999,3.332866633994995e-05,0.9969498,0.0001727546236718384
50,0.9970791999999999,3.280487768612144e-05,0.9969518,0.00017088288387080976
51,0.9970892000000001,3.4463894150283754e-05,0.9969616,0.0001710831376845877
52,0.9971222000000001,2.7694042680702478e-05,0.9969882,0.00016979093026423965
53,0.9971462000000001,2.640757467090676e-05,0.9970136,0.00016881777157631345
54,0.9971606000000002,3.472520698284607e-05,0.9970272,0.00015846059447065963
55,0.9971638,3.448709903718114e-05,0.997029,0.00015753475806945917
56,0.9971826,3.510327620038777e-05,0.9970460000000001,0.00015400519471757632
57,0.9971916000000001,3.6324096685274614e-05,0.9970536000000001,0.00015335266544798856
58,0.9972033999999999,3.8463489181292805e-05,0.9970662000000001,0.00015511982465177683
59,0.9972224000000001,3.806100366516087e-05,0.9970826,0.000156425829069242
60,0.9972304,3.942892339388598e-05,0.9970896,0.000151542205342274
61,0.9972422,3.9966986376280455e-05,0.9971016,0.00015053850005892737
62,0.9972568,3.2804877686103306e-05,0.9971142000000001,0.00014965613919914818
63,0.9972638,3.218322544431435e-05,0.9971193999999999,0.00015020066577748253
64,0.9972745999999999,3.3314261210474135e-05,0.9971304,0.00014828027515485047
65,0.9972782,3.349865668949676e-05,0.9971342,0.0001492935363637614
66,0.997282,3.265578049900578e-05,0.9971347999999999,0.00014822469429889176
67,0.9972937999999999,3.222669700730124e-05,0.9971452,0.00014382266858876694
68,0.9972990000000002,2.9243802762279988e-05,0.9971494,0.00014119716711039778
69,0.9973015999999999,2.9220540720539068e-05,0.9971502000000001,0.00014025747751900643
70,0.9973058,3.075971391283383e-05,0.9971555999999999,0.0001372014577181935
71,0.9973143999999999,2.6948840420314372e-05,0.997161,0.00013779550065224716
72,0.9973216,2.6807461647842135e-05,0.9971674,0.00014069342557488057
73,0.9973292,2.8770818549374306e-05,0.9971728000000001,0.00013581958621639744
74,0.9973393999999999,3.632960225488134e-05,0.9971834000000002,0.00012636866700252146
75,0.9973478,3.248630480677717e-05,0.9971892,0.00012683595704688334
76,0.9973508000000001,3.2719413197652176e-05,0.9971902,0.0001257559541334044
77,0.9973608,3.6945365067897685e-05,0.9971990000000002,0.00011811689125608992
78,0.9973700000000001,3.7581910542193976e-05,0.997208,0.00011697350127272827
79,0.9973722,3.675540776535961e-05,0.9972076000000001,0.00011751867936629726
80,0.9973776000000001,3.5454759906104896e-05,0.9972122000000001,0.00011856879859391061
81,0.9973832,3.518181348368887e-05,0.9972152,0.00011674827621851924
82,0.9973886000000001,3.612533736867013e-05,0.9972196,0.00011808234415015043
83,0.9973934000000002,3.641208590563952e-05,0.9972246,0.00011786704373995381
84,0.9974000000000001,3.489985673322289e-05,0.997228,0.00011628757457271282
85,0.9974029999999999,3.906404996926129e-05,0.9972324,0.00011282836522789237
86,0.9974096000000001,4.3407833394442005e-05,0.9972394000000001,0.0001129010185959361
87,0.9974154000000001,4.215495225946641e-05,0.997244,0.00011257353152497175
88,0.9974217999999999,4.354951205237282e-05,0.9972472000000001,0.000114167245740639
89,0.9974283999999999,4.548230425121517e-05,0.9972538,0.00011462704741900576
90,0.9974346000000001,4.3315586109378954e-05,0.9972574,0.00011431640302249543
91,0.9974395999999999,4.217866759395844e-05,0.9972593999999999,0.00011208318339519584
92,0.9974482,4.099951219222335e-05,0.9972669999999999,0.00010611880135018315
93,0.9974532,4.4381978324561866e-05,0.9972714,0.00010848151916339254
94,0.9974550000000001,4.4841944650078606e-05,0.9972732000000001,0.00010912268325145929
95,0.9974586000000001,4.559210457962958e-05,0.9972771999999999,0.00010970031905147802
96,0.9974627999999999,4.385156781688545e-05,0.9972792,0.00010757769285498486
97,0.997466,4.3556859390901894e-05,0.9972814,0.0001074757647100108
98,0.9974679999999999,4.4380175754511875e-05,0.9972816,0.0001059048629667364
99,0.9974708,4.527427525645714e-05,0.997284,0.0001058867319355884
100,0.9974736,4.372916646816443e-05,0.9972868,0.00010760185872000353
101,0.9974779999999999,4.240283009422654e-05,0.9972913999999999,0.00010743481744761547
102,0.9974808,4.263050550955535e-05,0.9972928,0.00010714924171456233
103,0.9974896,3.818167099540752e-05,0.9973029999999999,0.00010987447383263307
104,0.9974965999999998,3.7505199639520235e-05,0.9973082,0.00010992069868772027
105,0.997503,3.773062416657773e-05,0.9973138,0.00010655402385645931
106,0.9975046000000001,3.7081531791450834e-05,0.9973154000000001,0.00010639285690309879
107,0.9975104,3.643953896525683e-05,0.9973202000000001,0.00010633795183283341
108,0.997514,3.701351104665982e-05,0.9973232000000001,0.00010587426505057682
109,0.9975224,3.248137928108465e-05,0.9973297999999999,0.00010698298930204698
110,0.9975267999999999,3.527265229606872e-05,0.9973376,0.00010472554607159285
111,0.9975288000000001,3.510783388361851e-05,0.9973370000000001,0.00010477976903962901
112,0.9975318,3.503369806342959e-05,0.99734,0.000105947156639527
113,0.9975325999999999,3.494910585408433e-05,0.9973411999999999,0.00010571357528717176
114,0.9975396,3.518295041636935e-05,0.9973484000000001,0.00010629506103293077
115,0.9975463999999998,3.2604294195695476e-05,0.9973557999999999,0.0001043501796836098
116,0.9975484,3.198499648273363e-05,0.9973562000000001,0.00010387376954746
117,0.9975531999999999,3.302968361944431e-05,0.9973596,0.0001025877185631846
118,0.9975576,3.1474434069571184e-05,0.9973639999999999,0.0001022702302725461
119,0.9975596,3.335026236778781e-05,0.9973639999999999,0.00010156771140477526
120,0.9975638,3.390811112402655e-05,0.9973672,9.82006109960656e-05
121,0.9975653999999998,3.3254172670516534e-05,0.9973676000000001,9.769667343363887e-05
122,0.99757,3.52817233139552e-05,0.9973698000000001,9.794365727295996e-05
123,0.997573,3.48022987746439e-05,0.9973715999999999,9.799101999672612e-05
124,0.9975759999999999,3.366897681843434e-05,0.9973722,9.97404632032574e-05
125,0.9975802,3.339101675602792e-05,0.9973753999999999,0.00010053178601816285
126,0.9975897999999999,3.181446212023847e-05,0.9973814000000001,0.00010121383304667114
127,0.9975911999999999,3.1185894247248313e-05,0.9973828000000001,0.00010182809042696067
128,0.9975938,3.059019450740096e-05,0.9973835999999998,0.00010300407758917638
129,0.9975957999999998,3.0459152975754467e-05,0.9973844,0.00010200509791181967
130,0.9975978,2.980872355535013e-05,0.9973844,0.00010200509791179464
131,0.9976039999999999,3.052867504494966e-05,0.9973874,0.00010092888585532194
132,0.9976063999999999,3.087134593763623e-05,0.9973888000000001,0.00010124307383718685
133,0.9976074,3.14553652021363e-05,0.9973878,0.0001004358501731588
134,0.9976106,3.372002372479625e-05,0.9973903999999999,9.853852038669279e-05
135,0.9976132,3.387860681903815e-05,0.997392,9.848045491366854e-05
136,0.9976182,3.201499648603819e-05,0.9973942000000001,9.85218757434096e-05
137,0.9976233999999999,3.1556932677277804e-05,0.9973977999999999,9.708017305300786e-05
138,0.9976233999999999,3.155059428916908e-05,0.9973979999999999,9.786725703727607e-05
139,0.9976262,3.073369486410961e-05,0.9973993999999999,9.850604042393306e-05
140,0.9976307999999999,3.0811686094732345e-05,0.9974018000000001,9.73537878051037e-05
141,0.9976344000000001,2.8945465966208034e-05,0.9974044,9.969674016739321e-05
142,0.9976376,2.9836889918362834e-05,0.9974076000000001,9.876558104925275e-05
143,0.9976421999999999,2.909570415026836e-05,0.9974130000000001,0.0001004927858107256
144,0.9976474,2.7251421981234556e-05,0.9974168000000001,0.00010043186745248224
145,0.9976494,2.682237871629393e-05,0.9974181999999999,0.00010103148024254511
146,0.9976522000000001,2.6064535292217886e-05,0.9974192000000001,0.00010111458846277378
147,0.997657,2.657066051118396e-05,0.9974243999999999,9.893351302770186e-05
148,0.997662,2.7158792314848533e-05,0.9974267999999998,9.610702367676338e-05
149,0.9976626,2.701555107712754e-05,0.9974268000000001,9.701010256665529e-05
150,0.9976682,2.6708800047946585e-05,0.9974322000000001,9.528567573356289e-05
151,0.9976697999999999,2.6596240335794723e-05,0.9974320000000001,9.734885720952816e-05
152,0.9976708000000001,2.6596240335807917e-05,0.9974316,9.716707261206602e-05
153,0.997672,2.6600751869074317e-05,0.9974320000000001,9.806732381379091e-05
154,0.9976748000000001,2.7917019898245043e-05,0.9974348,9.892300035887856e-05
155,0.9976763999999999,2.8047103237233474e-05,0.9974348,9.853405502667842e-05
156,0.9976786000000001,2.9350298124530957e-05,0.9974361999999999,9.823726380553131e-05
157,0.9976802000000001,2.9795301643051695e-05,0.9974384000000001,9.677727005863927e-05
158,0.9976828,3.0062601351170616e-05,0.9974404,9.576554704064991e-05
159,0.9976849999999999,3.084801452281266e-05,0.9974422000000001,9.640622386549085e-05
160,0.997687,3.0219199195228783e-05,0.9974437999999999,9.654304739334276e-05
161,0.9976889999999999,2.979261653499885e-05,0.9974424000000001,9.68743516107285e-05
162,0.9976906,3.0414470240351744e-05,0.9974426000000001,9.604915408268982e-05
163,0.9976924,3.057188250662495e-05,0.9974442,9.613199259351256e-05
164,0.997695,3.079610364964966e-05,0.997446,9.492101980068394e-05
165,0.9976976000000001,3.120640959804077e-05,0.9974491999999999,9.252761749880001e-05
166,0.9977002,3.119871792235968e-05,0.9974504000000002,9.144309706041144e-05
167,0.997706,3.298484500493119e-05,0.997454,8.855055053472868e-05
168,0.9977102,3.224530973643388e-05,0.9974578,8.887834381895152e-05
169,0.9977154,3.3224087647379174e-05,0.9974608,8.860338593983774e-05
170,0.9977166000000001,3.254903992442159e-05,0.9974618000000002,8.844749855141752e-05
171,0.9977180000000001,3.281463088318008e-05,0.9974622,8.751091360511485e-05
172,0.9977192,3.29993939338135e-05,0.9974627999999999,8.778701498514319e-05
173,0.9977216,3.252445233974377e-05,0.9974644000000001,8.844795079595183e-05
174,0.9977234000000001,3.214093962535716e-05,0.9974651999999999,8.907839244171915e-05
175,0.9977253999999999,3.1803144498620365e-05,0.9974664000000001,8.877972741566297e-05
176,0.9977272000000001,3.1198717922378896e-05,0.9974674,8.899573023463045e-05
177,0.9977309999999999,3.044339008717382e-05,0.9974712,9.055915193947886e-05
178,0.9977349999999999,3.0541774670110826e-05,0.9974737999999999,9.131571606247845e-05
179,0.9977411999999999,3.0701140043997953e-05,0.9974788,9.000088888449858e-05
180,0.9977424000000001,3.1090834662313266e-05,0.9974788,9.070038588671701e-05
181,0.997746,3.087393722865467e-05,0.9974806,8.998355405293527e-05
182,0.997749,3.124739989180647e-05,0.9974826,8.982115563716657e-05
183,0.9977525999999999,3.041447024032619e-05,0.9974854000000001,8.895976618671986e-05
184,0.9977579999999999,2.9134172375393923e-05,0.9974893999999999,8.977661165359506e-05
185,0.9977596,2.8876287850058465e-05,0.99749,8.970841655051151e-05
186,0.9977608,2.8421118908276727e-05,0.9974907999999999,8.90985970708849e-05
187,0.9977622,2.8791665460698806e-05,0.9974916,8.786944861555976e-05
188,0.9977639999999999,2.893440858214181e-05,0.9974921999999999,8.714447773668077e-05
189,0.997766,2.889290570364835e-05,0.9974924000000002,8.755935129956655e-05
190,0.9977674000000001,2.8032837886994774e-05,0.9974924,8.847960216908523e-05
191,0.9977696,2.6635314903333347e-05,0.9974947999999999,9.045087064258524e-05
192,0.9977713999999999,2.6484712571593276e-05,0.9974966000000001,9.069200626296727e-05
193,0.9977729999999999,2.6084478143127494e-05,0.9974972000000001,9.118640249510714e-05
194,0.9977744000000002,2.663531490332751e-05,0.9974981999999999,9.116885433085335e-05
195,0.9977756,2.6627805016540852e-05,0.9974978,9.140984629676833e-05
196,0.9977766000000001,2.6333248945022274e-05,0.9974982000000001,9.145359478992455e-05
197,0.9977804000000001,2.655258932758165e-05,0.9975012,9.029595782758624e-05
198,0.9977816,2.6567649500865503e-05,0.9975020000000001,8.945389874116959e-05
199,0.9977848,2.6248047546445324e-05,0.9975037999999999,8.909635233838116e-05
200,0.9977876,2.6019992313599342e-05,0.9975055999999999,9.057505175267408e-05
201,0.9977898,2.531718783750805e-05,0.9975056,9.007907637183436e-05
202,0.9977933999999999,2.477579463915279e-05,0.9975069999999999,9.05737268748509e-05
203,0.9977946,2.4638181751086664e-05,0.9975082000000001,9.14535947899031e-05
204,0.9977964,2.505673562136483e-05,0.997509,8.921883209280189e-05
205,0.9977978000000001,2.4951152277983882e-05,0.9975106,8.965846306959354e-05
206,0.9978002,2.4870866490738434e-05,0.9975102,9.160873320813994e-05
207,0.9978024,2.476772092863169e-05,0.9975113999999999,9.245020281208994e-05
208,0.997804,2.446221576228299e-05,0.9975126,9.275041778882191e-05
209,0.9978052,2.5150745515784792e-05,0.9975134000000001,9.19404154874053e-05
210,0.9978060000000001,2.4795160818176873e-05,0.9975138000000001,9.171782814699083e-05
211,0.9978062,2.4284974778655553e-05,0.9975138000000001,9.195520648664875e-05
212,0.9978070000000001,2.365586608007572e-05,0.9975136000000001,9.163972937542172e-05
213,0.9978084,2.3584740829626394e-05,0.9975135999999999,9.192736262941955e-05
214,0.9978116,2.4475293665251518e-05,0.9975144,9.262742574424692e-05
215,0.9978145999999999,2.417105707244066e-05,0.9975158000000001,9.228954436989097e-05
216,0.9978152,2.420247921183539e-05,0.9975151999999999,9.202912582439358e-05
217,0.9978165999999999,2.4832237112256037e-05,0.9975148,9.167202408586912e-05
218,0.9978182,2.549039034617317e-05,0.9975166,9.175096729735235e-05
219,0.9978187999999999,2.6217551373069967e-05,0.9975178,9.028488245547133e-05
220,0.9978203999999999,2.526341227942957e-05,0.9975174000000001,9.015675238159962e-05
221,0.9978236,2.5350345165302315e-05,0.9975204,8.707376183440834e-05
222,0.9978277999999999,2.3489572154436888e-05,0.9975244,8.876846286831732e-05
223,0.9978284000000001,2.3260266550505637e-05,0.9975242,8.90649201425868e-05
224,0.9978304000000001,2.4434401977549588e-05,0.9975262,8.823922030478558e-05
225,0.997833,2.370653918224892e-05,0.9975282,8.771180080238616e-05
226,0.9978339999999999,2.351169921549119e-05,0.9975294,8.803999091323161e-05
227,0.9978374000000001,2.2808770243044993e-05,0.9975296,8.77076963555664e-05
228,0.9978398,2.2613270440172784e-05,0.9975310000000001,8.773824707617696e-05
229,0.9978412000000001,2.1637005338077517e-05,0.9975316,8.730773161636898e-05
230,0.9978424,2.1564786110701286e-05,0.9975322,8.809631093297772e-05
231,0.9978451999999999,2.100856968002066e-05,0.9975336,8.92134519004799e-05
232,0.9978469999999999,2.0995237555219095e-05,0.9975358,8.81348966074424e-05
233,0.997848,2.189063726801087e-05,0.9975365999999999,8.631477277964141e-05
234,0.9978494,2.0991426821451168e-05,0.9975376,8.61965196513145e-05
235,0.997852,2.172556098238741e-05,0.9975384000000002,8.453780219523623e-05
236,0.9978548,2.3352944139847344e-05,0.997541,8.394760270550444e-05
237,0.997856,2.3824357284100896e-05,0.9975408,8.358803742163332e-05
238,0.9978577999999999,2.3760471375792497e-05,0.997541,8.172881988626759e-05
239,0.997859,2.3289482604798667e-05,0.997541,8.155488949169429e-05
240,0.9978604000000001,2.30182536261973e-05,0.9975411999999999,8.189603164987314e-05
241,0.9978646000000001,2.454057864029771e-05,0.9975452,7.850961724525208e-05
242,0.9978679999999999,2.3698101189770256e-05,0.9975474,8.008145852817223e-05
243,0.9978708,2.363387399475682e-05,0.9975508,7.967534122927411e-05
244,0.9978728,2.2973027662879866e-05,0.9975515999999999,7.991145099421604e-05
245,0.9978756000000001,2.2150395030349323e-05,0.9975528,8.07301678432625e-05
246,0.9978778,2.085569466595645e-05,0.9975526,8.173762903339337e-05
247,0.9978794000000001,2.1378493866514518e-05,0.9975544,8.019376534370715e-05
248,0.9978802,2.133916586933647e-05,0.9975544,7.980626541819743e-05
249,0.9978824,1.9885673234751276e-05,0.9975562,8.162940646608162e-05
250,0.9978833999999999,1.9885673234777402e-05,0.9975554000000001,8.165684294656096e-05
251,0.9978842,2.0113676938854552e-05,0.9975551999999999,8.079455427193611e-05
252,0.9978864,2.0224737328323154e-05,0.9975577999999998,8.178606238228616e-05
253,0.9978883999999999,2.0293841430336286e-05,0.9975582,8.145035297650415e-05
254,0.9978892,1.991381430061027e-05,0.9975578,8.127336587096843e-05
255,0.9978902,1.9312172327322582e-05,0.9975580000000001,8.141744284856425e-05
256,0.9978918,1.8605375567291766e-05,0.9975577999999998,8.034774421228177e-05
257,0.9978928,1.894623973246836e-05,0.9975584,8.069845103841608e-05
258,0.9978932,1.8181309083790765e-05,0.9975580000000001,8.074651695273926e-05
259,0.9978946000000001,1.8413038858376506e-05,0.9975590000000001,8.124776920014011e-05
260,0.9978960000000001,1.8308467986138856e-05,0.99756,8.125761502776432e-05
261,0.9978973999999999,1.861827059637771e-05,0.99756,8.054563923641433e-05
262,0.9978982000000001,1.854076589573362e-05,0.9975614,8.04775745161208e-05
263,0.9979008,1.9833305322124986e-05,0.9975628000000001,7.971047609941944e-05
264,0.9979020000000001,2.1042813500132342e-05,0.9975638,7.844335535913884e-05
265,0.9979038000000001,2.0400000000004294e-05,0.9975652,7.854018079936607e-05
266,0.9979060000000001,2.0985709423320893e-05,0.9975666000000001,7.738113465181545e-05
267,0.997908,2.000999750125092e-05,0.9975672000000001,7.84433553591223e-05
268,0.9979089999999999,1.9809088823068813e-05,0.9975678,7.905795342655785e-05
269,0.9979099999999999,1.9626512680543867e-05,0.9975678,7.795998973833035e-05
270,0.9979108,1.9600000000010766e-05,0.9975678,7.867248566046724e-05
271,0.9979127999999999,1.9446336415904865e-05,0.9975681999999999,7.920202017624824e-05
272,0.9979127999999999,1.9082976707006225e-05,0.9975682000000001,8.031288813135299e-05
273,0.9979144,1.9168724527207046e-05,0.9975685999999999,8.080495034343132e-05
274,0.9979158,1.892511558748537e-05,0.9975678,8.044973586037638e-05
275,0.9979167999999999,1.840000000002516e-05,0.9975679999999999,8.070935509595865e-05
276,0.997918,1.7888543820008762e-05,0.9975685999999999,8.09706119527443e-05
277,0.99792,1.7595453958312906e-05,0.9975696,8.17694319413075e-05
278,0.9979210000000001,1.735511451992828e-05,0.9975705999999999,8.190872969347135e-05
279,0.9979226000000001,1.7602272580560915e-05,0.9975714,8.306286775692038e-05
280,0.9979244000000002,1.6989408465256115e-05,0.9975732,8.338201244871923e-05
281,0.9979254000000001,1.816149773561316e-05,0.9975738,8.306479398639885e-05
282,0.9979288000000001,1.797108789139667e-05,0.997575,8.357750893631853e-05
283,0.9979292,1.7371240600462985e-05,0.9975744000000001,8.318797990093592e-05
284,0.9979308,1.7904189453886827e-05,0.997574,8.283236082594304e-05
285,0.9979324,1.7861690849413592e-05,0.9975742000000001,8.308886808712631e-05
286,0.9979334,1.7861690849386494e-05,0.997574,8.321297975675813e-05
287,0.9979343999999999,1.834775190588145e-05,0.9975748,8.28043477119209e-05
288,0.9979359999999999,1.862256695516506e-05,0.9975754,8.298096167191645e-05
289,0.9979386,1.8564482217400837e-05,0.9975774,8.235192772483472e-05
290,0.9979408,1.7881834357792655e-05,0.9975774,8.132060009617906e-05
291,0.9979422,1.795995545652843e-05,0.9975776,8.120246301684535e-05
292,0.9979428,1.754308980768104e-05,0.9975786000000001,8.043034253313364e-05
293,0.9979438,1.790418945388881e-05,0.9975788000000001,8.069795536442315e-05
294,0.9979454000000001,1.7419529270321316e-05,0.9975798000000001,7.97004391456166e-05
295,0.9979466,1.7556765077902998e-05,0.9975808,7.783675224468584e-05
296,0.9979473999999999,1.7681628884212246e-05,0.9975818000000001,7.886038295622431e-05
297,0.9979486,1.799555500672786e-05,0.9975832,7.922726803318775e-05
298,0.9979516,1.7884071124901928e-05,0.9975864,7.890652697971759e-05
299,0.9979536,1.769293644366337e-05,0.9975878,8.084404739991602e-05
300,0.9979554,1.8117394956213143e-05,0.9975871999999999,8.065829157624795e-05
301,0.9979568000000001,1.9239542614104565e-05,0.9975885999999999,7.906604833934505e-05
302,0.9979587999999999,1.880850871278653e-05,0.9975898000000001,7.9451620499522e-05
303,0.9979610000000001,1.9297668252920873e-05,0.997592,8.013488628555877e-05
304,0.9979614,1.9272778730652337e-05,0.997592,8.05704660530238e-05
305,0.9979622000000001,1.908297670701507e-05,0.9975916,8.025359805019488e-05
306,0.9979628,1.8214280112032306e-05,0.9975913999999999,8.121723954922732e-05
307,0.9979634000000001,1.811739495620383e-05,0.9975906,8.121477698053869e-05
308,0.9979656,1.86719040271754e-05,0.9975909999999999,8.050341607658865e-05
309,0.9979668,1.8443427013454608e-05,0.9975910000000001,8.01423733114902e-05
310,0.9979676,1.857525235362246e-05,0.99759,8.0441282933567e-05
